,Image Index,Finding Labels
8735,train_08735.png,neutrophil
8736,train_08736.png,eosinophil
8737,train_08737.png,immature granulocytes
8738,train_08738.png,eosinophil
8739,train_08739.png,neutrophil
8740,train_08740.png,neutrophil
8741,train_08741.png,monocyte
8742,train_08742.png,neutrophil
8743,train_08743.png,neutrophil
8744,train_08744.png,monocyte
8745,train_08745.png,neutrophil
8746,train_08746.png,lymphocyte
8747,train_08747.png,neutrophil
8748,train_08748.png,neutrophil
8749,train_08749.png,erythroblast
8750,train_08750.png,immature granulocytes
8751,train_08751.png,immature granulocytes
8752,train_08752.png,erythroblast
8753,train_08753.png,neutrophil
8754,train_08754.png,eosinophil
8755,train_08755.png,lymphocyte
8756,train_08756.png,eosinophil
8757,train_08757.png,platelet
8758,train_08758.png,neutrophil
8759,train_08759.png,basophil
8760,train_08760.png,eosinophil
8761,train_08761.png,platelet
8762,train_08762.png,lymphocyte
8763,train_08763.png,platelet
8764,train_08764.png,erythroblast
8765,train_08765.png,neutrophil
8766,train_08766.png,eosinophil
8767,train_08767.png,platelet
8768,train_08768.png,platelet
8769,train_08769.png,monocyte
8770,train_08770.png,eosinophil
8771,train_08771.png,neutrophil
8772,train_08772.png,monocyte
8773,train_08773.png,monocyte
8774,train_08774.png,monocyte
8775,train_08775.png,immature granulocytes
8776,train_08776.png,immature granulocytes
8777,train_08777.png,neutrophil
8778,train_08778.png,eosinophil
8779,train_08779.png,neutrophil
8780,train_08780.png,eosinophil
8781,train_08781.png,erythroblast
8782,train_08782.png,platelet
8783,train_08783.png,eosinophil
8784,train_08784.png,immature granulocytes
8785,train_08785.png,neutrophil
8786,train_08786.png,platelet
8787,train_08787.png,platelet
8788,train_08788.png,basophil
8789,train_08789.png,eosinophil
8790,train_08790.png,eosinophil
8791,train_08791.png,neutrophil
8792,train_08792.png,platelet
8793,train_08793.png,platelet
8794,train_08794.png,neutrophil
8795,train_08795.png,immature granulocytes
8796,train_08796.png,platelet
8797,train_08797.png,monocyte
8798,train_08798.png,platelet
8799,train_08799.png,eosinophil
8800,train_08800.png,erythroblast
8801,train_08801.png,erythroblast
8802,train_08802.png,monocyte
8803,train_08803.png,platelet
8804,train_08804.png,basophil
8805,train_08805.png,erythroblast
8806,train_08806.png,neutrophil
8807,train_08807.png,immature granulocytes
8808,train_08808.png,monocyte
8809,train_08809.png,eosinophil
8810,train_08810.png,erythroblast
8811,train_08811.png,erythroblast
8812,train_08812.png,platelet
8813,train_08813.png,basophil
8814,train_08814.png,immature granulocytes
8815,train_08815.png,neutrophil
8816,train_08816.png,erythroblast
8817,train_08817.png,neutrophil
8818,train_08818.png,monocyte
8819,train_08819.png,eosinophil
8820,train_08820.png,basophil
8821,train_08821.png,lymphocyte
8822,train_08822.png,immature granulocytes
8823,train_08823.png,monocyte
8824,train_08824.png,erythroblast
8825,train_08825.png,eosinophil
8826,train_08826.png,neutrophil
8827,train_08827.png,lymphocyte
8828,train_08828.png,neutrophil
8829,train_08829.png,platelet
8830,train_08830.png,platelet
8831,train_08831.png,erythroblast
8832,train_08832.png,eosinophil
8833,train_08833.png,immature granulocytes
8834,train_08834.png,platelet
8835,train_08835.png,neutrophil
8836,train_08836.png,monocyte
8837,train_08837.png,monocyte
8838,train_08838.png,lymphocyte
8839,train_08839.png,monocyte
8840,train_08840.png,neutrophil
8841,train_08841.png,eosinophil
8842,train_08842.png,lymphocyte
8843,train_08843.png,immature granulocytes
8844,train_08844.png,platelet
8845,train_08845.png,immature granulocytes
8846,train_08846.png,immature granulocytes
8847,train_08847.png,platelet
8848,train_08848.png,eosinophil
8849,train_08849.png,lymphocyte
8850,train_08850.png,immature granulocytes
8851,train_08851.png,erythroblast
8852,train_08852.png,platelet
8853,train_08853.png,eosinophil
8854,train_08854.png,platelet
8855,train_08855.png,eosinophil
8856,train_08856.png,monocyte
8857,train_08857.png,basophil
8858,train_08858.png,immature granulocytes
8859,train_08859.png,immature granulocytes
8860,train_08860.png,lymphocyte
8861,train_08861.png,platelet
8862,train_08862.png,eosinophil
8863,train_08863.png,lymphocyte
8864,train_08864.png,monocyte
8865,train_08865.png,immature granulocytes
8866,train_08866.png,lymphocyte
8867,train_08867.png,neutrophil
8868,train_08868.png,platelet
8869,train_08869.png,eosinophil
8870,train_08870.png,lymphocyte
8871,train_08871.png,immature granulocytes
8872,train_08872.png,monocyte
8873,train_08873.png,immature granulocytes
8874,train_08874.png,monocyte
8875,train_08875.png,lymphocyte
8876,train_08876.png,neutrophil
8877,train_08877.png,neutrophil
8878,train_08878.png,immature granulocytes
8879,train_08879.png,basophil
8880,train_08880.png,platelet
8881,train_08881.png,erythroblast
8882,train_08882.png,neutrophil
8883,train_08883.png,immature granulocytes
8884,train_08884.png,eosinophil
8885,train_08885.png,platelet
8886,train_08886.png,eosinophil
8887,train_08887.png,erythroblast
8888,train_08888.png,monocyte
8889,train_08889.png,neutrophil
8890,train_08890.png,platelet
8891,train_08891.png,platelet
8892,train_08892.png,immature granulocytes
8893,train_08893.png,basophil
8894,train_08894.png,erythroblast
8895,train_08895.png,platelet
8896,train_08896.png,erythroblast
8897,train_08897.png,eosinophil
8898,train_08898.png,eosinophil
8899,train_08899.png,eosinophil
8900,train_08900.png,erythroblast
8901,train_08901.png,basophil
8902,train_08902.png,neutrophil
8903,train_08903.png,immature granulocytes
8904,train_08904.png,neutrophil
8905,train_08905.png,neutrophil
8906,train_08906.png,neutrophil
8907,train_08907.png,erythroblast
8908,train_08908.png,lymphocyte
8909,train_08909.png,monocyte
8910,train_08910.png,lymphocyte
8911,train_08911.png,immature granulocytes
8912,train_08912.png,immature granulocytes
8913,train_08913.png,neutrophil
8914,train_08914.png,eosinophil
8915,train_08915.png,eosinophil
8916,train_08916.png,neutrophil
8917,train_08917.png,monocyte
8918,train_08918.png,eosinophil
8919,train_08919.png,immature granulocytes
8920,train_08920.png,eosinophil
8921,train_08921.png,immature granulocytes
8922,train_08922.png,basophil
8923,train_08923.png,eosinophil
8924,train_08924.png,immature granulocytes
8925,train_08925.png,lymphocyte
8926,train_08926.png,erythroblast
8927,train_08927.png,eosinophil
8928,train_08928.png,erythroblast
8929,train_08929.png,platelet
8930,train_08930.png,immature granulocytes
8931,train_08931.png,neutrophil
8932,train_08932.png,eosinophil
8933,train_08933.png,basophil
8934,train_08934.png,eosinophil
8935,train_08935.png,neutrophil
8936,train_08936.png,basophil
8937,train_08937.png,erythroblast
8938,train_08938.png,erythroblast
8939,train_08939.png,erythroblast
8940,train_08940.png,monocyte
8941,train_08941.png,monocyte
8942,train_08942.png,monocyte
8943,train_08943.png,immature granulocytes
8944,train_08944.png,platelet
8945,train_08945.png,immature granulocytes
8946,train_08946.png,immature granulocytes
8947,train_08947.png,eosinophil
8948,train_08948.png,basophil
8949,train_08949.png,eosinophil
8950,train_08950.png,lymphocyte
8951,train_08951.png,lymphocyte
8952,train_08952.png,neutrophil
8953,train_08953.png,immature granulocytes
8954,train_08954.png,immature granulocytes
8955,train_08955.png,eosinophil
8956,train_08956.png,platelet
8957,train_08957.png,immature granulocytes
8958,train_08958.png,immature granulocytes
8959,train_08959.png,eosinophil
8960,train_08960.png,neutrophil
8961,train_08961.png,immature granulocytes
8962,train_08962.png,eosinophil
8963,train_08963.png,eosinophil
8964,train_08964.png,monocyte
8965,train_08965.png,platelet
8966,train_08966.png,immature granulocytes
8967,train_08967.png,eosinophil
8968,train_08968.png,immature granulocytes
8969,train_08969.png,erythroblast
8970,train_08970.png,erythroblast
8971,train_08971.png,neutrophil
8972,train_08972.png,neutrophil
8973,train_08973.png,neutrophil
8974,train_08974.png,eosinophil
8975,train_08975.png,monocyte
8976,train_08976.png,eosinophil
8977,train_08977.png,platelet
8978,train_08978.png,erythroblast
8979,train_08979.png,platelet
8980,train_08980.png,eosinophil
8981,train_08981.png,eosinophil
8982,train_08982.png,platelet
8983,train_08983.png,erythroblast
8984,train_08984.png,eosinophil
8985,train_08985.png,neutrophil
8986,train_08986.png,monocyte
8987,train_08987.png,eosinophil
8988,train_08988.png,platelet
8989,train_08989.png,monocyte
8990,train_08990.png,erythroblast
8991,train_08991.png,platelet
8992,train_08992.png,monocyte
8993,train_08993.png,basophil
8994,train_08994.png,immature granulocytes
8995,train_08995.png,platelet
8996,train_08996.png,neutrophil
8997,train_08997.png,erythroblast
8998,train_08998.png,basophil
8999,train_08999.png,neutrophil
9000,train_09000.png,lymphocyte
9001,train_09001.png,monocyte
9002,train_09002.png,lymphocyte
9003,train_09003.png,eosinophil
9004,train_09004.png,eosinophil
9005,train_09005.png,platelet
9006,train_09006.png,erythroblast
9007,train_09007.png,immature granulocytes
9008,train_09008.png,lymphocyte
9009,train_09009.png,neutrophil
9010,train_09010.png,eosinophil
9011,train_09011.png,platelet
9012,train_09012.png,basophil
9013,train_09013.png,immature granulocytes
9014,train_09014.png,basophil
9015,train_09015.png,neutrophil
9016,train_09016.png,lymphocyte
9017,train_09017.png,monocyte
9018,train_09018.png,neutrophil
9019,train_09019.png,neutrophil
9020,train_09020.png,lymphocyte
9021,train_09021.png,eosinophil
9022,train_09022.png,lymphocyte
9023,train_09023.png,immature granulocytes
9024,train_09024.png,neutrophil
9025,train_09025.png,neutrophil
9026,train_09026.png,monocyte
9027,train_09027.png,eosinophil
9028,train_09028.png,eosinophil
9029,train_09029.png,eosinophil
9030,train_09030.png,platelet
9031,train_09031.png,immature granulocytes
9032,train_09032.png,platelet
9033,train_09033.png,neutrophil
9034,train_09034.png,eosinophil
9035,train_09035.png,immature granulocytes
9036,train_09036.png,lymphocyte
9037,train_09037.png,immature granulocytes
9038,train_09038.png,eosinophil
9039,train_09039.png,erythroblast
9040,train_09040.png,eosinophil
9041,train_09041.png,eosinophil
9042,train_09042.png,immature granulocytes
9043,train_09043.png,neutrophil
9044,train_09044.png,immature granulocytes
9045,train_09045.png,eosinophil
9046,train_09046.png,immature granulocytes
9047,train_09047.png,erythroblast
9048,train_09048.png,immature granulocytes
9049,train_09049.png,eosinophil
9050,train_09050.png,neutrophil
9051,train_09051.png,neutrophil
9052,train_09052.png,basophil
9053,train_09053.png,erythroblast
9054,train_09054.png,monocyte
9055,train_09055.png,eosinophil
9056,train_09056.png,immature granulocytes
9057,train_09057.png,immature granulocytes
9058,train_09058.png,lymphocyte
9059,train_09059.png,eosinophil
9060,train_09060.png,monocyte
9061,train_09061.png,neutrophil
9062,train_09062.png,eosinophil
9063,train_09063.png,eosinophil
9064,train_09064.png,basophil
9065,train_09065.png,erythroblast
9066,train_09066.png,immature granulocytes
9067,train_09067.png,erythroblast
9068,train_09068.png,neutrophil
9069,train_09069.png,immature granulocytes
9070,train_09070.png,basophil
9071,train_09071.png,immature granulocytes
9072,train_09072.png,immature granulocytes
9073,train_09073.png,immature granulocytes
9074,train_09074.png,immature granulocytes
9075,train_09075.png,platelet
9076,train_09076.png,basophil
9077,train_09077.png,immature granulocytes
9078,train_09078.png,monocyte
9079,train_09079.png,neutrophil
9080,train_09080.png,erythroblast
9081,train_09081.png,immature granulocytes
9082,train_09082.png,neutrophil
9083,train_09083.png,immature granulocytes
9084,train_09084.png,monocyte
9085,train_09085.png,platelet
9086,train_09086.png,platelet
9087,train_09087.png,erythroblast
9088,train_09088.png,eosinophil
9089,train_09089.png,monocyte
9090,train_09090.png,monocyte
9091,train_09091.png,immature granulocytes
9092,train_09092.png,platelet
9093,train_09093.png,immature granulocytes
9094,train_09094.png,basophil
9095,train_09095.png,neutrophil
9096,train_09096.png,eosinophil
9097,train_09097.png,platelet
9098,train_09098.png,basophil
9099,train_09099.png,erythroblast
9100,train_09100.png,erythroblast
9101,train_09101.png,erythroblast
9102,train_09102.png,neutrophil
9103,train_09103.png,platelet
9104,train_09104.png,immature granulocytes
9105,train_09105.png,neutrophil
9106,train_09106.png,eosinophil
9107,train_09107.png,monocyte
9108,train_09108.png,monocyte
9109,train_09109.png,immature granulocytes
9110,train_09110.png,neutrophil
9111,train_09111.png,erythroblast
9112,train_09112.png,eosinophil
9113,train_09113.png,monocyte
9114,train_09114.png,lymphocyte
9115,train_09115.png,eosinophil
9116,train_09116.png,platelet
9117,train_09117.png,eosinophil
9118,train_09118.png,neutrophil
9119,train_09119.png,eosinophil
9120,train_09120.png,basophil
9121,train_09121.png,erythroblast
9122,train_09122.png,immature granulocytes
9123,train_09123.png,neutrophil
9124,train_09124.png,platelet
9125,train_09125.png,immature granulocytes
9126,train_09126.png,basophil
9127,train_09127.png,neutrophil
9128,train_09128.png,eosinophil
9129,train_09129.png,erythroblast
9130,train_09130.png,lymphocyte
9131,train_09131.png,erythroblast
9132,train_09132.png,lymphocyte
9133,train_09133.png,platelet
9134,train_09134.png,eosinophil
9135,train_09135.png,eosinophil
9136,train_09136.png,lymphocyte
9137,train_09137.png,immature granulocytes
9138,train_09138.png,monocyte
9139,train_09139.png,neutrophil
9140,train_09140.png,neutrophil
9141,train_09141.png,eosinophil
9142,train_09142.png,eosinophil
9143,train_09143.png,neutrophil
9144,train_09144.png,eosinophil
9145,train_09145.png,neutrophil
9146,train_09146.png,immature granulocytes
9147,train_09147.png,eosinophil
9148,train_09148.png,platelet
9149,train_09149.png,immature granulocytes
9150,train_09150.png,monocyte
9151,train_09151.png,erythroblast
9152,train_09152.png,neutrophil
9153,train_09153.png,monocyte
9154,train_09154.png,immature granulocytes
9155,train_09155.png,lymphocyte
9156,train_09156.png,eosinophil
9157,train_09157.png,lymphocyte
9158,train_09158.png,erythroblast
9159,train_09159.png,basophil
9160,train_09160.png,neutrophil
9161,train_09161.png,erythroblast
9162,train_09162.png,neutrophil
9163,train_09163.png,eosinophil
9164,train_09164.png,monocyte
9165,train_09165.png,immature granulocytes
9166,train_09166.png,eosinophil
9167,train_09167.png,lymphocyte
9168,train_09168.png,eosinophil
9169,train_09169.png,neutrophil
9170,train_09170.png,monocyte
9171,train_09171.png,platelet
9172,train_09172.png,basophil
9173,train_09173.png,neutrophil
9174,train_09174.png,monocyte
9175,train_09175.png,immature granulocytes
9176,train_09176.png,eosinophil
9177,train_09177.png,immature granulocytes
9178,train_09178.png,erythroblast
9179,train_09179.png,basophil
9180,train_09180.png,neutrophil
9181,train_09181.png,immature granulocytes
9182,train_09182.png,platelet
9183,train_09183.png,platelet
9184,train_09184.png,erythroblast
9185,train_09185.png,monocyte
9186,train_09186.png,immature granulocytes
9187,train_09187.png,immature granulocytes
9188,train_09188.png,eosinophil
9189,train_09189.png,basophil
9190,train_09190.png,neutrophil
9191,train_09191.png,eosinophil
9192,train_09192.png,basophil
9193,train_09193.png,immature granulocytes
9194,train_09194.png,immature granulocytes
9195,train_09195.png,neutrophil
9196,train_09196.png,eosinophil
9197,train_09197.png,monocyte
9198,train_09198.png,neutrophil
9199,train_09199.png,neutrophil
9200,train_09200.png,basophil
9201,train_09201.png,neutrophil
9202,train_09202.png,eosinophil
9203,train_09203.png,platelet
9204,train_09204.png,neutrophil
9205,train_09205.png,neutrophil
9206,train_09206.png,eosinophil
9207,train_09207.png,immature granulocytes
9208,train_09208.png,monocyte
9209,train_09209.png,platelet
9210,train_09210.png,basophil
9211,train_09211.png,neutrophil
9212,train_09212.png,erythroblast
9213,train_09213.png,platelet
9214,train_09214.png,erythroblast
9215,train_09215.png,neutrophil
9216,train_09216.png,eosinophil
9217,train_09217.png,monocyte
9218,train_09218.png,monocyte
9219,train_09219.png,platelet
9220,train_09220.png,neutrophil
9221,train_09221.png,immature granulocytes
9222,train_09222.png,eosinophil
9223,train_09223.png,monocyte
9224,train_09224.png,immature granulocytes
9225,train_09225.png,eosinophil
9226,train_09226.png,erythroblast
9227,train_09227.png,neutrophil
9228,train_09228.png,lymphocyte
9229,train_09229.png,immature granulocytes
9230,train_09230.png,erythroblast
9231,train_09231.png,platelet
9232,train_09232.png,erythroblast
9233,train_09233.png,platelet
9234,train_09234.png,platelet
9235,train_09235.png,immature granulocytes
9236,train_09236.png,eosinophil
9237,train_09237.png,lymphocyte
9238,train_09238.png,erythroblast
9239,train_09239.png,platelet
9240,train_09240.png,erythroblast
9241,train_09241.png,monocyte
9242,train_09242.png,neutrophil
9243,train_09243.png,eosinophil
9244,train_09244.png,basophil
9245,train_09245.png,neutrophil
9246,train_09246.png,immature granulocytes
9247,train_09247.png,erythroblast
9248,train_09248.png,platelet
9249,train_09249.png,neutrophil
9250,train_09250.png,neutrophil
9251,train_09251.png,neutrophil
9252,train_09252.png,immature granulocytes
9253,train_09253.png,platelet
9254,train_09254.png,immature granulocytes
9255,train_09255.png,erythroblast
9256,train_09256.png,neutrophil
9257,train_09257.png,immature granulocytes
9258,train_09258.png,lymphocyte
9259,train_09259.png,erythroblast
9260,train_09260.png,neutrophil
9261,train_09261.png,basophil
9262,train_09262.png,basophil
9263,train_09263.png,neutrophil
9264,train_09264.png,basophil
9265,train_09265.png,immature granulocytes
9266,train_09266.png,neutrophil
9267,train_09267.png,neutrophil
9268,train_09268.png,immature granulocytes
9269,train_09269.png,eosinophil
9270,train_09270.png,immature granulocytes
9271,train_09271.png,immature granulocytes
9272,train_09272.png,eosinophil
9273,train_09273.png,lymphocyte
9274,train_09274.png,immature granulocytes
9275,train_09275.png,eosinophil
9276,train_09276.png,immature granulocytes
9277,train_09277.png,eosinophil
9278,train_09278.png,basophil
9279,train_09279.png,eosinophil
9280,train_09280.png,platelet
9281,train_09281.png,basophil
9282,train_09282.png,eosinophil
9283,train_09283.png,platelet
9284,train_09284.png,neutrophil
9285,train_09285.png,platelet
9286,train_09286.png,neutrophil
9287,train_09287.png,neutrophil
9288,train_09288.png,neutrophil
9289,train_09289.png,erythroblast
9290,train_09290.png,immature granulocytes
9291,train_09291.png,platelet
9292,train_09292.png,monocyte
9293,train_09293.png,platelet
9294,train_09294.png,neutrophil
9295,train_09295.png,neutrophil
9296,train_09296.png,immature granulocytes
9297,train_09297.png,immature granulocytes
9298,train_09298.png,platelet
9299,train_09299.png,platelet
9300,train_09300.png,eosinophil
9301,train_09301.png,immature granulocytes
9302,train_09302.png,erythroblast
9303,train_09303.png,lymphocyte
9304,train_09304.png,neutrophil
9305,train_09305.png,platelet
9306,train_09306.png,eosinophil
9307,train_09307.png,basophil
9308,train_09308.png,eosinophil
9309,train_09309.png,erythroblast
9310,train_09310.png,platelet
9311,train_09311.png,immature granulocytes
9312,train_09312.png,platelet
9313,train_09313.png,eosinophil
9314,train_09314.png,immature granulocytes
9315,train_09315.png,neutrophil
9316,train_09316.png,neutrophil
9317,train_09317.png,monocyte
9318,train_09318.png,platelet
9319,train_09319.png,eosinophil
9320,train_09320.png,immature granulocytes
9321,train_09321.png,neutrophil
9322,train_09322.png,eosinophil
9323,train_09323.png,platelet
9324,train_09324.png,eosinophil
9325,train_09325.png,erythroblast
9326,train_09326.png,immature granulocytes
9327,train_09327.png,erythroblast
9328,train_09328.png,platelet
9329,train_09329.png,neutrophil
9330,train_09330.png,neutrophil
9331,train_09331.png,immature granulocytes
9332,train_09332.png,eosinophil
9333,train_09333.png,eosinophil
9334,train_09334.png,eosinophil
9335,train_09335.png,erythroblast
9336,train_09336.png,eosinophil
9337,train_09337.png,eosinophil
9338,train_09338.png,monocyte
9339,train_09339.png,platelet
9340,train_09340.png,platelet
9341,train_09341.png,lymphocyte
9342,train_09342.png,neutrophil
9343,train_09343.png,neutrophil
9344,train_09344.png,erythroblast
9345,train_09345.png,monocyte
9346,train_09346.png,monocyte
9347,train_09347.png,eosinophil
9348,train_09348.png,neutrophil
9349,train_09349.png,eosinophil
9350,train_09350.png,neutrophil
9351,train_09351.png,eosinophil
9352,train_09352.png,monocyte
9353,train_09353.png,basophil
9354,train_09354.png,platelet
9355,train_09355.png,neutrophil
9356,train_09356.png,eosinophil
9357,train_09357.png,platelet
9358,train_09358.png,immature granulocytes
9359,train_09359.png,platelet
9360,train_09360.png,immature granulocytes
9361,train_09361.png,immature granulocytes
9362,train_09362.png,neutrophil
9363,train_09363.png,neutrophil
9364,train_09364.png,immature granulocytes
9365,train_09365.png,erythroblast
9366,train_09366.png,erythroblast
9367,train_09367.png,neutrophil
9368,train_09368.png,monocyte
9369,train_09369.png,eosinophil
9370,train_09370.png,lymphocyte
9371,train_09371.png,monocyte
9372,train_09372.png,neutrophil
9373,train_09373.png,basophil
9374,train_09374.png,platelet
9375,train_09375.png,platelet
9376,train_09376.png,immature granulocytes
9377,train_09377.png,neutrophil
9378,train_09378.png,neutrophil
9379,train_09379.png,eosinophil
9380,train_09380.png,eosinophil
9381,train_09381.png,erythroblast
9382,train_09382.png,platelet
9383,train_09383.png,monocyte
9384,train_09384.png,erythroblast
9385,train_09385.png,immature granulocytes
9386,train_09386.png,platelet
9387,train_09387.png,eosinophil
9388,train_09388.png,immature granulocytes
9389,train_09389.png,eosinophil
9390,train_09390.png,neutrophil
9391,train_09391.png,eosinophil
9392,train_09392.png,erythroblast
9393,train_09393.png,eosinophil
9394,train_09394.png,lymphocyte
9395,train_09395.png,immature granulocytes
9396,train_09396.png,monocyte
9397,train_09397.png,immature granulocytes
9398,train_09398.png,eosinophil
9399,train_09399.png,monocyte
9400,train_09400.png,platelet
9401,train_09401.png,lymphocyte
9402,train_09402.png,eosinophil
9403,train_09403.png,erythroblast
9404,train_09404.png,basophil
9405,train_09405.png,eosinophil
9406,train_09406.png,erythroblast
9407,train_09407.png,erythroblast
9408,train_09408.png,erythroblast
9409,train_09409.png,neutrophil
9410,train_09410.png,platelet
9411,train_09411.png,monocyte
9412,train_09412.png,lymphocyte
9413,train_09413.png,neutrophil
9414,train_09414.png,neutrophil
9415,train_09415.png,eosinophil
9416,train_09416.png,lymphocyte
9417,train_09417.png,eosinophil
9418,train_09418.png,monocyte
9419,train_09419.png,immature granulocytes
9420,train_09420.png,eosinophil
9421,train_09421.png,immature granulocytes
9422,train_09422.png,neutrophil
9423,train_09423.png,eosinophil
9424,train_09424.png,lymphocyte
9425,train_09425.png,basophil
9426,train_09426.png,neutrophil
9427,train_09427.png,neutrophil
9428,train_09428.png,lymphocyte
9429,train_09429.png,monocyte
9430,train_09430.png,neutrophil
9431,train_09431.png,immature granulocytes
9432,train_09432.png,platelet
9433,train_09433.png,platelet
9434,train_09434.png,platelet
9435,train_09435.png,eosinophil
9436,train_09436.png,immature granulocytes
9437,train_09437.png,lymphocyte
9438,train_09438.png,platelet
9439,train_09439.png,neutrophil
9440,train_09440.png,immature granulocytes
9441,train_09441.png,basophil
9442,train_09442.png,immature granulocytes
9443,train_09443.png,monocyte
9444,train_09444.png,lymphocyte
9445,train_09445.png,erythroblast
9446,train_09446.png,eosinophil
9447,train_09447.png,basophil
9448,train_09448.png,neutrophil
9449,train_09449.png,basophil
9450,train_09450.png,eosinophil
9451,train_09451.png,immature granulocytes
9452,train_09452.png,platelet
9453,train_09453.png,basophil
9454,train_09454.png,eosinophil
9455,train_09455.png,monocyte
9456,train_09456.png,platelet
9457,train_09457.png,immature granulocytes
9458,train_09458.png,immature granulocytes
9459,train_09459.png,basophil
9460,train_09460.png,basophil
9461,train_09461.png,eosinophil
9462,train_09462.png,eosinophil
9463,train_09463.png,erythroblast
9464,train_09464.png,basophil
9465,train_09465.png,basophil
9466,train_09466.png,neutrophil
9467,train_09467.png,monocyte
9468,train_09468.png,monocyte
9469,train_09469.png,platelet
9470,train_09470.png,monocyte
9471,train_09471.png,immature granulocytes
9472,train_09472.png,eosinophil
9473,train_09473.png,basophil
9474,train_09474.png,neutrophil
9475,train_09475.png,platelet
9476,train_09476.png,eosinophil
9477,train_09477.png,eosinophil
9478,train_09478.png,eosinophil
9479,train_09479.png,lymphocyte
9480,train_09480.png,erythroblast
9481,train_09481.png,eosinophil
9482,train_09482.png,platelet
9483,train_09483.png,basophil
9484,train_09484.png,platelet
9485,train_09485.png,lymphocyte
9486,train_09486.png,lymphocyte
9487,train_09487.png,neutrophil
9488,train_09488.png,immature granulocytes
9489,train_09489.png,immature granulocytes
9490,train_09490.png,lymphocyte
9491,train_09491.png,basophil
9492,train_09492.png,platelet
9493,train_09493.png,lymphocyte
9494,train_09494.png,lymphocyte
9495,train_09495.png,immature granulocytes
9496,train_09496.png,basophil
9497,train_09497.png,erythroblast
9498,train_09498.png,neutrophil
9499,train_09499.png,eosinophil
9500,train_09500.png,neutrophil
9501,train_09501.png,neutrophil
9502,train_09502.png,eosinophil
9503,train_09503.png,platelet
9504,train_09504.png,erythroblast
9505,train_09505.png,lymphocyte
9506,train_09506.png,eosinophil
9507,train_09507.png,neutrophil
9508,train_09508.png,erythroblast
9509,train_09509.png,basophil
9510,train_09510.png,neutrophil
9511,train_09511.png,platelet
9512,train_09512.png,monocyte
9513,train_09513.png,eosinophil
9514,train_09514.png,eosinophil
9515,train_09515.png,immature granulocytes
9516,train_09516.png,erythroblast
9517,train_09517.png,lymphocyte
9518,train_09518.png,eosinophil
9519,train_09519.png,platelet
9520,train_09520.png,immature granulocytes
9521,train_09521.png,immature granulocytes
9522,train_09522.png,immature granulocytes
9523,train_09523.png,lymphocyte
9524,train_09524.png,lymphocyte
9525,train_09525.png,neutrophil
9526,train_09526.png,basophil
9527,train_09527.png,erythroblast
9528,train_09528.png,eosinophil
9529,train_09529.png,neutrophil
9530,train_09530.png,lymphocyte
9531,train_09531.png,neutrophil
9532,train_09532.png,erythroblast
9533,train_09533.png,neutrophil
9534,train_09534.png,eosinophil
9535,train_09535.png,neutrophil
9536,train_09536.png,neutrophil
9537,train_09537.png,platelet
9538,train_09538.png,eosinophil
9539,train_09539.png,immature granulocytes
9540,train_09540.png,platelet
9541,train_09541.png,erythroblast
9542,train_09542.png,lymphocyte
9543,train_09543.png,eosinophil
9544,train_09544.png,eosinophil
9545,train_09545.png,eosinophil
9546,train_09546.png,neutrophil
9547,train_09547.png,neutrophil
9548,train_09548.png,neutrophil
9549,train_09549.png,neutrophil
9550,train_09550.png,platelet
9551,train_09551.png,lymphocyte
9552,train_09552.png,monocyte
9553,train_09553.png,basophil
9554,train_09554.png,monocyte
9555,train_09555.png,eosinophil
9556,train_09556.png,immature granulocytes
9557,train_09557.png,platelet
9558,train_09558.png,monocyte
9559,train_09559.png,eosinophil
9560,train_09560.png,erythroblast
9561,train_09561.png,neutrophil
9562,train_09562.png,eosinophil
9563,train_09563.png,immature granulocytes
9564,train_09564.png,lymphocyte
9565,train_09565.png,basophil
9566,train_09566.png,eosinophil
9567,train_09567.png,neutrophil
9568,train_09568.png,platelet
9569,train_09569.png,eosinophil
9570,train_09570.png,neutrophil
9571,train_09571.png,erythroblast
9572,train_09572.png,eosinophil
9573,train_09573.png,eosinophil
9574,train_09574.png,platelet
9575,train_09575.png,eosinophil
9576,train_09576.png,immature granulocytes
9577,train_09577.png,neutrophil
9578,train_09578.png,immature granulocytes
9579,train_09579.png,platelet
9580,train_09580.png,basophil
9581,train_09581.png,eosinophil
9582,train_09582.png,lymphocyte
9583,train_09583.png,immature granulocytes
9584,train_09584.png,immature granulocytes
9585,train_09585.png,immature granulocytes
9586,train_09586.png,neutrophil
9587,train_09587.png,neutrophil
9588,train_09588.png,immature granulocytes
9589,train_09589.png,neutrophil
9590,train_09590.png,erythroblast
9591,train_09591.png,neutrophil
9592,train_09592.png,basophil
9593,train_09593.png,platelet
9594,train_09594.png,eosinophil
9595,train_09595.png,immature granulocytes
9596,train_09596.png,neutrophil
9597,train_09597.png,eosinophil
9598,train_09598.png,platelet
9599,train_09599.png,erythroblast
9600,train_09600.png,platelet
9601,train_09601.png,platelet
9602,train_09602.png,erythroblast
9603,train_09603.png,immature granulocytes
9604,train_09604.png,platelet
9605,train_09605.png,eosinophil
9606,train_09606.png,eosinophil
9607,train_09607.png,eosinophil
9608,train_09608.png,erythroblast
9609,train_09609.png,eosinophil
9610,train_09610.png,erythroblast
9611,train_09611.png,lymphocyte
9612,train_09612.png,neutrophil
9613,train_09613.png,neutrophil
